"Year","Company","Country","Index"
"2017","NSK LTD.","Japan",0.0370386384169596
"2017","JAPAN STEEL WORKS LIMITED (THE)","Japan",0.0357923002761398
"2017","NTN CORPORATION","Japan",0.0321654454792497
"2017","KURITA WATER INDUSTRIES LIMITED","Japan",0.0306838054037679
"2017","MINEBEA MITSUMI INC","Japan",0.0254657906159345
"2017","LINCOLN ELECTRIC HOLDINGS INCORPORATED","United States",0.0248001953414869
"2017","PENTAIR PLC","United Kingdom",0.0230852980822414
"2017","JTEKT CORPORATION","Japan",0.0206205039074042
"2017","NORITAKE CO LTD","Japan",0.0198506505044777
"2017","INGERSOLL-RAND PLC","United States",0.0178147635302362
"2017","ILLINOIS TOOL WORKS INCORPORATED","United States",0.0174808164233732
"2017","MEIDENSHA CORPORATION","Japan",0.0170189957099289
"2017","OSG CORPORATION","Japan",0.0148653514179614
"2017","TOSHIBA MACHINE CO LTD","Japan",0.00940689645953675
"2017","NABTESCO CORPORATION","Japan",0.00850089179470257
"2017","KAWASAKI HEAVY INDUSTRIES, LIMITED","Japan",0.00769671643324384
"2017","SUMITOMO HEAVY INDUSTRIES LTD","Japan",0.00757734282011952
"2017","IHI CORPORATION","Japan",0.00733746663524895
"2017","KOMORI CORPORATION","Japan",0.00724145626865275
"2017","MITSUBISHI HEAVY INDUSTRIES LIMITED","Japan",0.00713063838906185
"2017","AMADA HOLDINGS CO LTD","Japan",0.00652332611953876
"2017","MAKITA CORPORATION","Japan",0.00541212036000671
"2017","DAIFUKU COMPANY LIMITED","Japan",0.00451067627565935
"2017","GLORY LIMITED","Japan",0.00284162189725869
"2017","EBARA CORPORATION","Japan",0.00236198736771173
"2017","THK CO., LTD.","Japan",-0.0126710297160751
"2017","NEMAK SAB DE CV","Mexico",0.115535581739011
"2017","MUSASHI SEIMITSU INDUSTRY CO LTD","Japan",0.0538334057971543
"2017","NOK CORPORATION","Japan",0.0479789868038625
"2017","VISTEON CORPORATION","United States",0.0460049350380181
"2017","STANLEY ELECTRIC CO, LTD.","Japan",0.036693344562643
"2017","KEIHIN CORPORATION","Japan",0.0324352488615748
"2017","NGK SPARK PLUG CO LTD","Japan",0.0293686917937268
"2017","TOYODA GOSEI CO LTD","Japan",0.0286007925089154
"2017","NISSIN ELECTRIC CO LTD","Japan",0.0210216105005278
"2017","TOYOTA INDUSTRIES CORPORATION","Japan",0.0208002723413014
"2017","SUMITOMO ELECTRIC INDUSTRIES LIMITED","Japan",0.018589952267579
"2017","GENTEX CORPORATION","United States",0.0176535698266661
"2017","DENSO CORPORATION","Japan",0.0172919762029047
"2017","NHK SPRING CO LTD","Japan",0.0157329305114279
"2017","DANA INC","United States",0.0133711882128254
"2017","KUBOTA CORPORATION","Japan",0.0130116233416258
"2017","AISIN SEIKI CO LTD","Japan",0.0122414719098642
"2017","DELPHI TECHNOLOGIES PLC","United Kingdom",0.0118410490358575
"2017","MITSUBISHI ELECTRIC CORPORATION","Japan",0.011276060008872
"2017","BORGWARNER INC.","United States",0.0108026448832941
"2017","LEAR CORPORATION","United States",0.0097989968089538
"2017","TOYOTA BOSHOKU CORPORATION","Japan",0.00789663540039495
"2017","CNH INDUSTRIAL NV","United Kingdom",0.0073361777923335
"2017","TOKAI RIKA CO. LTD.","Japan",0.00363298119605053
"2017","CONSORT MEDICAL PLC","United Kingdom",0.0521681827721486
"2017","CATALENT INC","United States",0.0467239013377296
"2017","KYOWA HAKKO KIRIN COMPANY LIMITED","Japan",0.0376250602653588
"2017","HOYA CORPORATION","Japan",0.0297167118952459
"2017","WEST PHARMACEUTICAL SERVICES, INC.","United States",0.0290163095181477
"2017","TSUMURA & CO","Japan",0.0265956896024158
"2017","OTSUKA HOLDINGS COMPANY LIMITED","Japan",0.0234344139592955
"2017","BAXTER INTERNATIONAL INC.","United States",0.0211420986665846
"2017","MYLAN NV","United States",0.0210115072989166
"2017","ELI LILLY AND COMPANY","United States",0.0208940467083956
"2017","VAREX IMAGING CORP","United States",0.0207622262028805
"2017","TERUMO CORPORATION","Japan",0.0189339809770867
"2017","CITIZEN WATCH CO LTD","Japan",0.0148085041156098
"2017","ABBOTT LABORATORIES","United States",0.0134400255923097
"2017","GLAXOSMITHKLINE PLC","United Kingdom",0.011261675551933
"2017","MERCK & CO. , INC.","United States",0.0108878569502936
"2017","PFIZER INC.","United States",0.0108084325823695
"2017","ASTRAZENECA PLC","United Kingdom",0.0094961130475038
"2017","KEYSIGHT TECHNOLOGIES INC","United States",0.00943221926315088
"2017","EISAI COMPANY LIMITED","Japan",0.00908424714218294
"2017","MITSUBISHI TANABE PHARMA CORP","Japan",0.00898091045259464
"2017","DAIICHI SANKYO COMPANY LIMITED","Japan",0.00889702810038965
"2017","QUEST DIAGNOSTICS INCORPORATED","United States",0.00879231535783337
"2017","TAISHO PHARMACEUTICAL HOLDINGS CO LTD","Japan",0.0077907441841113
"2017","YOKOGAWA ELECTRIC CORPORATION","Japan",0.00773283716831073
"2017","OKI ELECTRIC INDUSTRY COMPANY LIMITED","Japan",0.00772621985221091
"2017","BECTON DICKINSON AND CO","United States",0.00767734666181527
"2017","TAKEDA PHARMACEUTICAL COMPANY LIMITED","Japan",0.00758417930214805
"2017","CONVATEC GROUP PLC","United Kingdom",0.00719035425758196
"2017","SMITH & NEPHEW PLC","United Kingdom",0.00659078847923911
"2017","CHUGAI PHARMACEUTICAL CO LTD","Japan",0.00648273923866337
"2017","SUMITOMO DAINIPPON PHARMA CO LTD","Japan",0.0060340773887111
"2017","ASTELLAS PHARMA INCORPORATED","Japan",0.00597978441106368
"2017","SANTEN PHARMACEUTICAL COMPANY LIMITED","Japan",0.00593588785981928
"2017","JOHNSON & JOHNSON","United States",0.00568194377860499
"2017","OLYMPUS CORPORATION","Japan",0.00501886155292418
"2017","SHIMADZU CORPORATION","Japan",0.00494005284875962
"2017","ITRON, INC.","United States",0.00492847235978506
"2017","RESMED INC.","United States",0.00433449085712586
"2017","ONO PHARMACEUTICAL CO LTD","Japan",0.00341548130569745
"2017","SYSMEX CORPORATION","Japan",0.00298264649029074
"2017","EDWARDS LIFESCIENCES CORPORATION","United States",0.00296176827986906
"2017","HITACHI HIGH-TECHNOLOGIES CORP","Japan",0.00217331612736474
"2017","HITACHI LIMITED","Japan",-0.165275770784098
"2017","GENERAL MOTORS COMPANY","United States",0.0162878543838878
"2017","HONDA MOTOR CO., LTD.","Japan",0.0141105599452948
"2017","YAMAHA MOTOR CO LTD","Japan",0.0129016043278985
"2017","SUZUKI MOTOR CORPORATION","Japan",0.0122293567299452
"2017","NISSAN MOTOR CO LTD","Japan",0.0115446343022674
"2017","CUMMINS INC.","United States",0.00989739798142119
"2017","TOYOTA MOTOR CORPORATION","Japan",0.00978210092604748
"2017","FIAT CHRYSLER AUTOMOBILES NV","United Kingdom",0.0094826526295806
"2017","MITSUBISHI MOTORS CORPORATION","Japan",0.00932165892757159
"2017","HITACHI CONSTRUCTION MACHINERY CO LTD","Japan",0.00922727138048345
"2017","MAZDA MOTOR CORPORATION","Japan",0.00885570825515243
"2017","HINO MOTORS LTD","Japan",0.00786168642066704
"2017","KOMATSU LIMITED","Japan",0.00774483674812363
"2017","MITSUI E&S HOLDINGS CO LTD","Japan",0.0059338023668657
"2017","SUBARU CORP","Japan",-0.191818813944025
"2017","SEAGATE TECHNOLOGY","United States",0.0389565666608463
"2017","JABIL INC","United States",0.0261093606905828
"2017","WESTERN DIGITAL CORPORATION","United States",0.0205388174063644
"2017","SEIKO EPSON","Japan",0.020417372220851
"2017","KONICA MINOLTA INC","Japan",0.0141950725158521
"2017","FUJITSU GENERAL LIMITED","Japan",0.0130291510895765
"2017","WHIRLPOOL CORPORATION","United States",0.0118734975017895
"2017","RINNAI CORPORATION","Japan",0.0106695559202257
"2017","FLEX LTD","United States",0.0106211646203346
"2017","CANON INCORPORATED","Japan",0.0100315782013405
"2017","PLEXUS CORPORATION","United States",0.00986742203540243
"2017","RICOH COMPANY, LTD","Japan",0.00866866889240747
"2017","BROTHER INDUSTRIES LIMITED","Japan",0.00748970027516736
"2017","NEC CORPORATION","Japan",0.00479104996520912
"2017","HEWLETT PACKARD ENTERPRISE CO","United States",0.0043663046075462
"2017","NETGEAR, INC.","United States",0.227114630837009
"2017","NIPPON CARBON CO LTD","Japan",0.21720569742452
"2017","FURUKAWA ELECTRIC CO LTD","Japan",0.03735769492324
"2017","SUNRUN INC","United States",0.0325455004311814
"2017","MABUCHI MOTOR CO LTD","Japan",0.023824527238548
"2017","NIDEC CORPORATION","Japan",0.0202710423026465
"2017","COMMSCOPE HOLDING COMPANY INC","United States",0.015247427965667
"2017","FUJI ELECTRIC CO., LTD.","Japan",0.0147892210921965
"2017","EATON CORP PLC","United States",0.013641531794999
"2017","EMERSON ELECTRIC CO","United States",0.0128550907127744
"2017","FUJIKURA LTD","Japan",0.00964391940644713
"2017","USHIO INC","Japan",0.00792135703380991
"2017","JUNIPER NETWORKS INC","United States",0.00624103464528005
"2017","CISCO SYSTEMS INCORPORATED","United States",0.00596145429202618
"2017","ROCKWELL AUTOMATION, INC.","United States",0.00593585683815048
"2017","MOTOROLA SOLUTIONS INCORPORATION","United States",0.00465072749979737
"2017","INFINERA CORPORATION","United States",0.00462557109415569
"2017","GOODYEAR TIRE & RUBBER CO","United States",0.061833890670404
"2017","TOYO TIRE CORP","Japan",0.05624587909829
"2017","SUMITOMO RUBBER INDUSTRIES LTD","Japan",0.0413191709456249
"2017","YOKOHAMA RUBBER CO LTD","Japan",0.0394707662869492
"2017","BRIDGESTONE CORPORATION","Japan",0.0383635010020589
"2017","YAMAHA CORPORATION","Japan",0.0137227343737144
"2017","SEGA SAMMY HOLDINGS, INCORPORATED","Japan",0.00927558442406466
"2017","MIZUNO CORPORATION","Japan",0.00490372027000461
"2017","COATS GROUP PLC","United Kingdom",0.0868221318131628
"2017","GUNZE LTD","Japan",0.0428224443920771
"2017","ADVANSIX INC","United States",0.403687059622756
"2017","TOSOH CORPORATION","Japan",0.3339173308157
"2017","CABOT CORPORATION","United States",0.30567595597608
"2017","LYONDELLBASELL INDUSTRIES NV","United States",0.251122441786097
"2017","DENKA CO LTD","Japan",0.192433778466269
"2017","TOKAI CARBON CO LTD","Japan",0.17115955422428
"2017","ORICA LIMITED","Australia",0.168825510920565
"2017","ALPEK SA DE CV","Mexico",0.158942479699838
"2017","KURARAY CO LTD","Japan",0.152227356870131
"2017","MITSUI CHEMICALS INCORPORATED","Japan",0.147980682555827
"2017","TORAY INDUSTRIES, INC.","Japan",0.0960440049479857
"2017","KANEKA CORPORATION","Japan",0.0932505280019772
"2017","TOYOBO CO LTD","Japan",0.0875875024524531
"2017","TRINSEO S.A.","United States",0.0872435273051599
"2017","ZEON CORPORATION","Japan",0.0785527454321286
"2017","ASAHI KASEI CORPORATION","Japan",0.0706280556978599
"2017","TEIJIN LTD","Japan",0.0627128611476013
"2017","ADEKA CORPORATION","Japan",0.0353417426638522
"2017","ESSENTRA PLC","United Kingdom",0.0217893334099186
"2017","MEXICHEM SAB DE CV","Mexico",0.00517763042858136
"2017","PALADIN ENERGY LTD","Australia",0.708759585295297
"2017","SIBANYE GOLD LTD","South Africa",1.19675280032412
"2017","NEWCREST MINING LIMITED","Australia",0.959015179322855
"2017","DRDGOLD LIMITED","South Africa",0.92838326849253
"2017","ALCOA CORP","United States",0.640468276481188
"2017","PAN AFRICAN RESOURCES PLC","United Kingdom",0.61977469297458
"2017","REGIS RESOURCES LIMITED","Australia",0.427167567996351
"2017","NEWMONT GOLDCORP CORP","United States",0.40745335834145
"2017","RESOLUTE MINING LIMITED","Australia",0.268664108391618
"2017","NORTHERN STAR RESOURCES LTD","Australia",0.189391234879549
"2017","SARACEN MINERAL HOLDINGS LIMITED","Australia",0.168032554290399
"2017","EVOLUTION MINING LTD","Australia",0.129800099685538
"2017","ST BARBARA LIMITED","Australia",0.106176806672351
"2017","OCEANAGOLD CORP","Australia",0.0160484784879543
"2017","CF INDUSTRIES HOLDINGS, INC.","United States",1.51949682323346
"2017","MOSAIC CO","United States",0.0693228869052957
"2017","NUFARM LIMITED","Australia",0.0185329446686708
"2017","NATIONAL EXPRESS GROUP PLC","United Kingdom",0.0863349125373073
"2017","STAGECOACH GROUP PLC","United Kingdom",0.0805963076602951
"2017","FIRSTGROUP PLC","United Kingdom",0.0529480870672352
"2017","RYDER SYSTEM, INC.","United States",0.0356774298897195
"2017","TRANSURBAN GROUP","Australia",0.0229417133407587
"2017","NIPPON EXPRESS CO LIMITED","Japan",0.0179021005152093
"2017","NORTHGATE PLC","United Kingdom",0.00332213946300467
"2017","ALEATICA SAB DE CV","Mexico",0.00130085397031463
"2017","AGGREKO PLC","United Kingdom",1.98884427699403
"2017","ACCO BRANDS CORPORATION","United States",1.74880508601066
"2017","INTERCONTINENTAL HOTELS GROUP PLC","United Kingdom",0.563620092356855
"2017","MARRIOTT INTERNATIONAL, INC.","United States",0.48359345281069
"2017","HILTON WORLDWIDE HOLDINGS INC","United States",0.311457672984034
"2017","HYATT HOTELS CORPORATION","United States",0.214323915448668
"2017","CITY LODGE HOTELS LTD","South Africa",0.103871285630473
"2017","MILLENNIUM & COPTHORNE HOTELS PLC","United Kingdom",0.0466242087906305
"2017","KNOLL, INC.","United States",0.0423338155403414
"2017","ALSEA S.A.B. DE C.V.","Mexico",0.0335560157146245
"2017","MARSTON'S PLC","United Kingdom",0.0328077501891437
"2017","MITCHELLS & BUTLERS PLC","United Kingdom",0.0277963082745906
"2017","GREGGS PLC","United Kingdom",0.0268655539780763
"2017","GREENE KING PLC","United Kingdom",0.0266202680252187
"2017","J D WETHERSPOON PLC","United Kingdom",0.0266202098985852
"2017","FAMOUS BRANDS LIMITED","South Africa",0.0246633967185316
"2017","RESTAURANT GROUP PLC","United Kingdom",0.0222407128621849
"2017","WHITBREAD PLC","United Kingdom",0.0202012392090131
"2017","STEELCASE INC.","United States",0.0148632710025794
"2017","DOWNER EDI LIMITED","Australia",0.0145907647073524
"2017","MCDONALD'S CORP","United States",0.0125296262083298
"2017","AA PLC","United Kingdom",0.0123916383561358
"2017","G4S PLC","United Kingdom",0.0119204727350742
"2017","DIGNITY PLC","United Kingdom",0.0114560305186622
"2017","BABCOCK INTERNATIONAL GROUP PLC","United Kingdom",0.0111424945020033
"2017","HERMAN MILLER, INC.","United States",0.0108651629063246
"2017","SSP GROUP LIMITED","United Kingdom",0.0101915249929761
"2017","PITNEY BOWES INC.","United States",0.00863957699483729
"2017","MCDONALD'S HOLDINGS COMPANY JAPAN LTD","Japan",0.00824203065724579
"2017","OKAMURA CORPORATION","Japan",0.00606404947419091
"2017","DOMINO'S PIZZA GROUP PLC","United Kingdom",0.00571762977895032
"2017","BRAMBLES LIMITED","Australia",0.00538634638570129
"2017","KOKUYO CO LTD","Japan",0.00482080638035634
"2017","HOMESERVE PLC","United Kingdom",0.00367220454102365
"2017","SECOM CO LTD","Japan",0.00310341609727064
"2017","EI GROUP PLC","United Kingdom",0.00297648945527481
"2017","SOHGO SECURITY SERVICES CO. LTD","Japan",0.00267217098147091
"2017","PAYPOINT PLC","United Kingdom",0.00160207531608385
"2017","COMPASS GROUP PLC","United Kingdom",0.00135216757274473
"2017","ROYAL CARIBBEAN CRUISES LTD.","United States",-0.1333620857679
"2017","CARNIVAL CORP","United States",-0.347588690891845
"2017","CARNIVAL PLC","United States",-0.449233361697022
"2017","VERSO CORP","United States",0.290123160566401
"2017","CLEARWATER PAPER CORPORATION","United States",0.275322854693373
"2017","NIPPON PAPER INDUSTRIES COMPANY LIMITED","Japan",0.272333563607467
"2017","DOMTAR CORPORATION","United States",0.194189214143221
"2017","PACKAGING CORPORATION OF AMERICA","United States",0.180767918163622
"2017","OJI HOLDINGS CORPORATION","Japan",0.176840289786382
"2017","MONDI PLC","United Kingdom",0.14931297286161
"2017","DS SMITH PLC","United Kingdom",0.0991076715662404
"2017","ORORA LTD","Australia",0.0724313068888869
"2017","SHOWA DENKO KABUSHIKI KAISHA","Japan",1.43418454330579
"2017","SASOL LTD","South Africa",1.23006971923528
"2017","CHEMOURS CO","United States",0.667324564366761
"2017","UBE INDUSTRIES LTD","Japan",0.571863802852797
"2017","INCITEC PIVOT LTD","Australia",0.433393051692686
"2017","MITSUBISHI GAS CHEMICAL COMPANY INCORPORATED","Japan",0.235477192572154
"2017","EASTMAN CHEMICAL COMPANY","United States",0.224231422660086
"2017","DAICEL CORPORATION","Japan",0.165836679983754
"2017","MITSUBISHI CHEMICAL HOLDINGS CORPORATION","Japan",0.151380045587881
"2017","SUMITOMO CHEMICAL CO LIMITED","Japan",0.12950180685524
"2017","NISSAN CHEMICAL CORP","Japan",0.12186460963894
"2017","OMNIA HOLDINGS LIMITED","South Africa",0.0588395592264657
"2017","TELKOM SA SOC LTD","South Africa",0.0733551161028899
"2017","MTN GROUP LIMITED","South Africa",0.0334256319070185
"2017","AXTEL S.A.B. DE C.V.","Mexico",0.0302591816479333
"2017","VODACOM GROUP","South Africa",0.0298095101457357
"2017","CENTURYLINK, INCORPORATION","United States",0.0284096452696923
"2017","TELSTRA CORPORATION LIMITED","Australia",0.020746255908627
"2017","VODAFONE GROUP PUBLIC LIMITED COMPANY","United Kingdom",0.0205975169356808
"2017","AT&T INC.","United States",0.0158094060193851
"2017","AMERICA MOVIL S.A.B. DE C.V.","Mexico",0.0148644542834211
"2017","NIPPON TELEGRAPH AND TELEPHONE CORPORATION","Japan",0.0142986506502561
"2017","NTT DOCOMO INCORPORATED","Japan",0.0122321577206726
"2017","VERIZON COMMUNICATIONS","United States",0.011841794217212
"2017","BT GROUP PLC","United Kingdom",0.011682776990745
"2017","SPRINT CORP","United States",0.0104359813397649
"2017","KDDI CORPORATION","Japan",0.00786989628111437
"2017","INMARSAT PLC","United Kingdom",0.00323480219475606
"2017","SOFTBANK GROUP CORP","Japan",0.00276832197481936
"2017","TALKTALK TELECOM GROUP PLC","United Kingdom",0.00189081777123826
"2017","RCL FOODS LTD","South Africa",0.471942170115017
"2017","TATE & LYLE PLC","United Kingdom",0.252143380926948
"2017","OCEANA GROUP LIMITED","South Africa",0.22179576472277
"2017","ASTRAL FOODS LIMITED","South Africa",0.190882986207869
"2017","ASSOCIATED BRITISH FOODS PLC","United Kingdom",0.153025638580916
"2017","DEVRO PLC","United Kingdom",0.125459148793528
"2017","AJINOMOTO COMPANY INCORPORATED","Japan",0.0659031857100428
"2017","PILGRIM'S PRIDE CORPORATION","United States",0.0545730692945788
"2017","TYSON FOODS, INC.","United States",0.0530726707108031
"2017","CAMPBELL SOUP COMPANY","United States",0.0399114449150349
"2017","GRUPO BIMBO S.A.B. DE C.V.","Mexico",0.035117883089867
"2017","CONAGRA BRANDS INC","United States",0.0338188143229637
"2017","FLOWERS FOODS, INC.","United States",0.0316546768921383
"2017","CALBEE INCORPORATED","Japan",0.0315553566980399
"2017","TOYO SUISAN KAISHA LIMITED","Japan",0.0287633419873911
"2017","NISSIN FOODS HOLDINGS CO LIMITED","Japan",0.0284900810234059
"2017","NISSHIN SEIFUN GROUP INCORPORATED","Japan",0.0277893828160218
